date,city,oil_company,fuel_type,retail_price_inr_per_litre,source
2023-02-12,Bengaluru,IndianOil,Petrol,84.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-13,Bengaluru,HP,Diesel,75.31,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-13,Bengaluru,HP,Petrol,84.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-13,Bengaluru,IndianOil,Diesel,75.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-13,Bengaluru,IndianOil,Petrol,84.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-14,Bengaluru,HP,Diesel,74.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-14,Bengaluru,HP,Petrol,84.61,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-14,Bengaluru,IndianOil,Diesel,74.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-14,Bengaluru,IndianOil,Petrol,84.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-15,Bengaluru,HP,Diesel,75.37,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-15,Bengaluru,HP,Petrol,84.59,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-15,Bengaluru,IndianOil,Diesel,75.14,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-15,Bengaluru,IndianOil,Petrol,84.42,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-16,Bengaluru,HP,Diesel,75.0,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-16,Bengaluru,HP,Petrol,84.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-16,Bengaluru,IndianOil,Diesel,74.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-16,Bengaluru,IndianOil,Petrol,84.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-17,Bengaluru,HP,Diesel,74.88,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-17,Bengaluru,HP,Petrol,84.57,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-17,Bengaluru,IndianOil,Diesel,74.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-17,Bengaluru,IndianOil,Petrol,84.35,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-18,Bengaluru,HP,Diesel,75.22,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-18,Bengaluru,HP,Petrol,84.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-18,Bengaluru,IndianOil,Diesel,75.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-18,Bengaluru,IndianOil,Petrol,84.31,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-19,Bengaluru,HP,Diesel,74.97,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-19,Bengaluru,HP,Petrol,84.34,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-19,Bengaluru,IndianOil,Diesel,74.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-19,Bengaluru,IndianOil,Petrol,84.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-20,Bengaluru,HP,Diesel,74.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-20,Bengaluru,HP,Petrol,84.43,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-20,Bengaluru,IndianOil,Diesel,74.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-20,Bengaluru,IndianOil,Petrol,84.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-21,Bengaluru,HP,Diesel,74.74,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-21,Bengaluru,HP,Petrol,84.38,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-21,Bengaluru,IndianOil,Diesel,74.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-21,Bengaluru,IndianOil,Petrol,84.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-22,Bengaluru,HP,Diesel,74.72,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-22,Bengaluru,HP,Petrol,84.28,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-22,Bengaluru,IndianOil,Diesel,74.5,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-22,Bengaluru,IndianOil,Petrol,84.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-23,Bengaluru,HP,Diesel,74.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-23,Bengaluru,HP,Petrol,84.31,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-23,Bengaluru,IndianOil,Diesel,74.77,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-23,Bengaluru,IndianOil,Petrol,84.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-24,Bengaluru,HP,Diesel,74.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-24,Bengaluru,HP,Petrol,84.25,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-24,Bengaluru,IndianOil,Diesel,74.75,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-24,Bengaluru,IndianOil,Petrol,84.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-25,Bengaluru,HP,Diesel,74.29,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-25,Bengaluru,HP,Petrol,84.26,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-25,Bengaluru,IndianOil,Diesel,74.08,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-25,Bengaluru,IndianOil,Petrol,84.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-26,Bengaluru,HP,Diesel,74.71,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-26,Bengaluru,HP,Petrol,84.21,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-26,Bengaluru,IndianOil,Diesel,74.51,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-26,Bengaluru,IndianOil,Petrol,84.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-27,Bengaluru,HP,Diesel,74.64,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-27,Bengaluru,HP,Petrol,84.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-27,Bengaluru,IndianOil,Diesel,74.43,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-27,Bengaluru,IndianOil,Petrol,84.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-28,Bengaluru,HP,Diesel,75.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-28,Bengaluru,HP,Petrol,84.11,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-28,Bengaluru,IndianOil,Diesel,74.84,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-02-28,Bengaluru,IndianOil,Petrol,83.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-01,Bengaluru,HP,Diesel,74.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-01,Bengaluru,HP,Petrol,84.22,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-01,Bengaluru,IndianOil,Diesel,74.48,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-01,Bengaluru,IndianOil,Petrol,84.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-02,Bengaluru,HP,Diesel,74.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-02,Bengaluru,HP,Petrol,84.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-02,Bengaluru,IndianOil,Diesel,74.39,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-02,Bengaluru,IndianOil,Petrol,83.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-03,Bengaluru,HP,Diesel,74.73,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-03,Bengaluru,HP,Petrol,84.19,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-03,Bengaluru,IndianOil,Diesel,74.61,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-03,Bengaluru,IndianOil,Petrol,84.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-04,Bengaluru,HP,Diesel,74.37,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-04,Bengaluru,HP,Petrol,84.22,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-04,Bengaluru,IndianOil,Diesel,74.18,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-04,Bengaluru,IndianOil,Petrol,84.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-05,Bengaluru,HP,Diesel,74.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-05,Bengaluru,HP,Petrol,84.14,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-05,Bengaluru,IndianOil,Diesel,74.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-05,Bengaluru,IndianOil,Petrol,84.0,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-06,Bengaluru,HP,Diesel,74.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-06,Bengaluru,HP,Petrol,84.05,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-06,Bengaluru,IndianOil,Diesel,74.56,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-06,Bengaluru,IndianOil,Petrol,83.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-07,Bengaluru,HP,Diesel,74.6,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-07,Bengaluru,HP,Petrol,84.17,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-07,Bengaluru,IndianOil,Diesel,74.46,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-07,Bengaluru,IndianOil,Petrol,83.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-08,Bengaluru,HP,Diesel,74.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-08,Bengaluru,HP,Petrol,84.08,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-08,Bengaluru,IndianOil,Diesel,74.44,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-08,Bengaluru,IndianOil,Petrol,83.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-09,Bengaluru,HP,Diesel,74.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-09,Bengaluru,HP,Petrol,84.11,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-09,Bengaluru,IndianOil,Diesel,74.74,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-09,Bengaluru,IndianOil,Petrol,83.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-10,Bengaluru,HP,Diesel,74.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-10,Bengaluru,HP,Petrol,84.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-10,Bengaluru,IndianOil,Diesel,74.71,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-10,Bengaluru,IndianOil,Petrol,83.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-11,Bengaluru,HP,Diesel,74.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-11,Bengaluru,HP,Petrol,84.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-11,Bengaluru,IndianOil,Diesel,74.19,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-11,Bengaluru,IndianOil,Petrol,83.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-12,Bengaluru,HP,Diesel,74.47,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-12,Bengaluru,HP,Petrol,84.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-12,Bengaluru,IndianOil,Diesel,74.21,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-12,Bengaluru,IndianOil,Petrol,83.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-13,Bengaluru,HP,Diesel,74.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-13,Bengaluru,HP,Petrol,84.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-13,Bengaluru,IndianOil,Diesel,74.44,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-13,Bengaluru,IndianOil,Petrol,83.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-14,Bengaluru,HP,Diesel,74.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-14,Bengaluru,HP,Petrol,83.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-14,Bengaluru,IndianOil,Diesel,74.54,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-14,Bengaluru,IndianOil,Petrol,83.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-15,Bengaluru,HP,Diesel,74.56,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-15,Bengaluru,HP,Petrol,84.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-15,Bengaluru,IndianOil,Diesel,74.35,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-15,Bengaluru,IndianOil,Petrol,83.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-16,Bengaluru,HP,Diesel,74.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-16,Bengaluru,HP,Petrol,84.0,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-16,Bengaluru,IndianOil,Diesel,74.31,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-16,Bengaluru,IndianOil,Petrol,83.88,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-17,Bengaluru,HP,Diesel,74.53,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-17,Bengaluru,HP,Petrol,83.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-17,Bengaluru,IndianOil,Diesel,74.36,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-17,Bengaluru,IndianOil,Petrol,83.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-18,Bengaluru,HP,Diesel,74.28,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-18,Bengaluru,HP,Petrol,83.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-18,Bengaluru,IndianOil,Diesel,74.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-18,Bengaluru,IndianOil,Petrol,83.84,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-19,Bengaluru,HP,Diesel,74.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-19,Bengaluru,HP,Petrol,83.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-19,Bengaluru,IndianOil,Diesel,74.23,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-19,Bengaluru,IndianOil,Petrol,83.71,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-20,Bengaluru,HP,Diesel,74.51,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-20,Bengaluru,HP,Petrol,83.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-20,Bengaluru,IndianOil,Diesel,74.39,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-20,Bengaluru,IndianOil,Petrol,83.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-21,Bengaluru,HP,Diesel,74.04,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-21,Bengaluru,HP,Petrol,83.98,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-21,Bengaluru,IndianOil,Diesel,73.77,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-21,Bengaluru,IndianOil,Petrol,83.78,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-22,Bengaluru,HP,Diesel,74.53,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-22,Bengaluru,HP,Petrol,83.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-22,Bengaluru,IndianOil,Diesel,74.3,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-22,Bengaluru,IndianOil,Petrol,83.71,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-23,Bengaluru,HP,Diesel,74.34,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-23,Bengaluru,HP,Petrol,83.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-23,Bengaluru,IndianOil,Diesel,74.21,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-23,Bengaluru,IndianOil,Petrol,83.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-24,Bengaluru,HP,Diesel,74.54,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-24,Bengaluru,HP,Petrol,83.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-24,Bengaluru,IndianOil,Diesel,74.38,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-24,Bengaluru,IndianOil,Petrol,83.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-25,Bengaluru,HP,Diesel,74.29,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-25,Bengaluru,HP,Petrol,83.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-25,Bengaluru,IndianOil,Diesel,74.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-25,Bengaluru,IndianOil,Petrol,83.61,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-26,Bengaluru,HP,Diesel,74.35,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-26,Bengaluru,HP,Petrol,83.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-26,Bengaluru,IndianOil,Diesel,74.21,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-26,Bengaluru,IndianOil,Petrol,83.55,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-27,Bengaluru,HP,Diesel,74.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-27,Bengaluru,HP,Petrol,83.71,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-27,Bengaluru,IndianOil,Diesel,74.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-27,Bengaluru,IndianOil,Petrol,83.52,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-28,Bengaluru,HP,Diesel,74.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-28,Bengaluru,HP,Petrol,83.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-28,Bengaluru,IndianOil,Diesel,73.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-28,Bengaluru,IndianOil,Petrol,83.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-29,Bengaluru,HP,Diesel,74.08,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-29,Bengaluru,HP,Petrol,83.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-29,Bengaluru,IndianOil,Diesel,73.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-29,Bengaluru,IndianOil,Petrol,83.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-30,Bengaluru,HP,Diesel,74.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-30,Bengaluru,HP,Petrol,83.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-30,Bengaluru,IndianOil,Diesel,73.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-30,Bengaluru,IndianOil,Petrol,83.44,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-31,Bengaluru,HP,Diesel,74.43,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-31,Bengaluru,HP,Petrol,83.78,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-31,Bengaluru,IndianOil,Diesel,74.25,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-03-31,Bengaluru,IndianOil,Petrol,83.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-01,Bengaluru,HP,Diesel,73.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-01,Bengaluru,HP,Petrol,83.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-01,Bengaluru,IndianOil,Diesel,73.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-01,Bengaluru,IndianOil,Petrol,83.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-02,Bengaluru,HP,Diesel,74.21,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-02,Bengaluru,HP,Petrol,83.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-02,Bengaluru,IndianOil,Diesel,74.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-02,Bengaluru,IndianOil,Petrol,83.47,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-03,Bengaluru,HP,Diesel,74.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-03,Bengaluru,HP,Petrol,83.64,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-03,Bengaluru,IndianOil,Diesel,73.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-03,Bengaluru,IndianOil,Petrol,83.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-04,Bengaluru,HP,Diesel,73.84,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-04,Bengaluru,HP,Petrol,83.61,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-04,Bengaluru,IndianOil,Diesel,73.59,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-04,Bengaluru,IndianOil,Petrol,83.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-05,Bengaluru,HP,Diesel,73.51,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-05,Bengaluru,HP,Petrol,83.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-05,Bengaluru,IndianOil,Diesel,73.42,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-05,Bengaluru,IndianOil,Petrol,83.48,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-06,Bengaluru,HP,Diesel,74.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-06,Bengaluru,HP,Petrol,83.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-06,Bengaluru,IndianOil,Diesel,73.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-06,Bengaluru,IndianOil,Petrol,83.48,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-07,Bengaluru,HP,Diesel,74.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-07,Bengaluru,HP,Petrol,83.59,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-07,Bengaluru,IndianOil,Diesel,73.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-07,Bengaluru,IndianOil,Petrol,83.37,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-08,Bengaluru,HP,Diesel,73.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-08,Bengaluru,HP,Petrol,83.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-08,Bengaluru,IndianOil,Diesel,73.69,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-08,Bengaluru,IndianOil,Petrol,83.47,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-09,Bengaluru,HP,Diesel,74.24,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-09,Bengaluru,HP,Petrol,83.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-09,Bengaluru,IndianOil,Diesel,74.04,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-09,Bengaluru,IndianOil,Petrol,83.47,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-10,Bengaluru,HP,Diesel,74.51,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-10,Bengaluru,HP,Petrol,83.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-10,Bengaluru,IndianOil,Diesel,74.26,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-10,Bengaluru,IndianOil,Petrol,83.44,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-11,Bengaluru,HP,Diesel,74.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-11,Bengaluru,HP,Petrol,83.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-11,Bengaluru,IndianOil,Diesel,73.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-11,Bengaluru,IndianOil,Petrol,83.53,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-12,Bengaluru,HP,Diesel,74.18,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-12,Bengaluru,HP,Petrol,83.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-12,Bengaluru,IndianOil,Diesel,73.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-12,Bengaluru,IndianOil,Petrol,83.46,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-13,Bengaluru,HP,Diesel,74.22,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-13,Bengaluru,HP,Petrol,83.59,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-13,Bengaluru,IndianOil,Diesel,73.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-13,Bengaluru,IndianOil,Petrol,83.42,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-14,Bengaluru,HP,Diesel,73.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-14,Bengaluru,HP,Petrol,83.52,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-14,Bengaluru,IndianOil,Diesel,73.66,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-14,Bengaluru,IndianOil,Petrol,83.37,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-15,Bengaluru,HP,Diesel,74.39,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-15,Bengaluru,HP,Petrol,83.55,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-15,Bengaluru,IndianOil,Diesel,74.21,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-15,Bengaluru,IndianOil,Petrol,83.29,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-16,Bengaluru,HP,Diesel,73.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-16,Bengaluru,HP,Petrol,83.54,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-16,Bengaluru,IndianOil,Diesel,73.66,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-16,Bengaluru,IndianOil,Petrol,83.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-17,Bengaluru,HP,Diesel,73.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-17,Bengaluru,HP,Petrol,83.54,PPAC open data portal (Petroleum Planning & Analysis Cell)
2023-04-17,Bengaluru,IndianOil,Diesel,73.66,PPAC open data portal (Petroleum Planning & Analysis Cell)
