date,station,rainfall_mm,temp_max_c,temp_min_c,humidity_pct
2021-01-07,Bengaluru City (IMD 43295),0.0,24.7,12.3,51.0
2021-01-08,Bengaluru City (IMD 43295),0.0,24.9,14.1,53.0
2021-01-09,Bengaluru City (IMD 43295),0.0,24.5,15.0,46.0
2021-01-10,Bengaluru City (IMD 43295),0.0,24.2,14.0,56.0
2021-01-11,Bengaluru City (IMD 43295),0.0,26.4,17.2,52.0
2021-01-12,Bengaluru City (IMD 43295),0.0,27.8,18.1,49.0
2021-01-13,Bengaluru City (IMD 43295),0.0,25.0,14.5,54.0
2021-01-14,Bengaluru City (IMD 43295),0.0,25.8,14.0,51.0
2021-01-15,Bengaluru City (IMD 43295),0.0,23.6,12.1,46.0
2021-01-16,Bengaluru City (IMD 43295),0.0,24.8,14.1,51.0
2021-01-17,Bengaluru City (IMD 43295),22.4,23.4,12.8,58.0
2021-01-18,Bengaluru City (IMD 43295),0.0,25.4,13.5,
2021-01-19,Bengaluru City (IMD 43295),0.0,27.0,15.0,51.0
2021-01-20,Bengaluru City (IMD 43295),0.0,24.1,14.5,51.0
2021-01-21,Bengaluru City (IMD 43295),0.0,25.9,15.6,52.0
2021-01-22,Bengaluru City (IMD 43295),0.0,24.0,12.9,51.0
2021-01-23,Bengaluru City (IMD 43295),0.0,24.6,13.0,53.0
2021-01-24,Bengaluru City (IMD 43295),0.0,25.7,14.5,52.0
2021-01-25,Bengaluru City (IMD 43295),0.0,23.7,13.1,57.0
2021-01-26,Bengaluru City (IMD 43295),0.0,26.6,15.3,48.0
2021-01-27,Bengaluru City (IMD 43295),0.0,24.8,14.5,49.0
2021-01-28,Bengaluru City (IMD 43295),0.0,24.1,12.1,53.0
2021-01-29,Bengaluru City (IMD 43295),0.0,26.4,16.4,55.0
2021-01-30,Bengaluru City (IMD 43295),0.0,26.0,14.1,56.0
2021-01-31,Bengaluru City (IMD 43295),0.0,25.0,12.7,51.0
2021-02-01,Bengaluru City (IMD 43295),0.0,25.7,15.5,55.0
2021-02-02,Bengaluru City (IMD 43295),0.0,24.6,14.0,52.0
2021-02-03,Bengaluru City (IMD 43295),0.0,24.6,14.1,54.0
2021-02-04,Bengaluru City (IMD 43295),0.0,26.3,13.8,60.0
2021-02-05,Bengaluru City (IMD 43295),0.0,27.6,17.2,51.0
2021-02-06,Bengaluru City (IMD 43295),0.0,26.8,15.7,53.0
2021-02-07,Bengaluru City (IMD 43295),0.0,25.3,15.3,49.0
2021-02-08,Bengaluru City (IMD 43295),0.0,28.3,18.5,48.0
2021-02-09,Bengaluru City (IMD 43295),0.0,25.9,14.7,53.0
2021-02-10,Bengaluru City (IMD 43295),0.0,27.2,16.4,55.0
2021-02-11,Bengaluru City (IMD 43295),0.0,27.4,16.9,42.0
2021-02-12,Bengaluru City (IMD 43295),0.0,27.5,16.7,48.0
2021-02-13,Bengaluru City (IMD 43295),0.0,26.4,16.5,55.0
2021-02-14,Bengaluru City (IMD 43295),0.0,26.1,13.9,52.0
2021-02-15,Bengaluru City (IMD 43295),0.0,25.8,13.6,49.0
2021-02-16,Bengaluru City (IMD 43295),0.0,27.0,15.9,50.0
2021-02-17,Bengaluru City (IMD 43295),0.0,27.1,16.1,51.0
2021-02-18,Bengaluru City (IMD 43295),0.0,26.3,15.3,50.0
2021-02-19,Bengaluru City (IMD 43295),0.0,25.8,14.0,53.0
2021-02-20,Bengaluru City (IMD 43295),0.0,27.6,18.3,50.0
2021-02-21,Bengaluru City (IMD 43295),0.0,26.7,15.8,55.0
2021-02-22,Bengaluru City (IMD 43295),0.0,27.2,16.6,51.0
2021-02-23,Bengaluru City (IMD 43295),0.0,27.0,15.8,48.0
2021-02-24,Bengaluru City (IMD 43295),0.0,25.9,15.3,56.0
2021-02-25,Bengaluru City (IMD 43295),0.0,26.2,16.1,54.0
2021-02-26,Bengaluru City (IMD 43295),0.0,27.7,16.4,54.0
2021-02-27,Bengaluru City (IMD 43295),32.3,27.4,15.3,61.0
2021-02-28,Bengaluru City (IMD 43295),0.0,28.5,18.0,47.0
2021-03-01,Bengaluru City (IMD 43295),0.0,27.1,16.4,44.0
2021-03-02,Bengaluru City (IMD 43295),0.0,27.2,16.3,50.0
2021-03-03,Bengaluru City (IMD 43295),6.0,28.9,18.7,62.0
2021-03-04,Bengaluru City (IMD 43295),0.0,27.6,16.4,58.0
2021-03-05,Bengaluru City (IMD 43295),0.0,27.7,17.9,46.0
2021-03-06,Bengaluru City (IMD 43295),0.0,27.3,15.0,59.0
2021-03-07,Bengaluru City (IMD 43295),0.0,28.2,18.0,46.0
2021-03-08,Bengaluru City (IMD 43295),0.0,29.4,18.2,55.0
2021-03-09,Bengaluru City (IMD 43295),0.0,28.7,18.6,57.0
2021-03-10,Bengaluru City (IMD 43295),0.0,28.6,18.8,49.0
2021-03-11,Bengaluru City (IMD 43295),10.6,28.6,18.2,52.0
2021-03-12,Bengaluru City (IMD 43295),0.0,28.5,17.8,47.0
2021-03-13,Bengaluru City (IMD 43295),0.0,29.3,18.0,56.0
2021-03-14,Bengaluru City (IMD 43295),0.0,27.6,17.6,52.0
2021-03-15,Bengaluru City (IMD 43295),0.0,27.2,15.6,46.0
2021-03-16,Bengaluru City (IMD 43295),0.0,28.0,18.0,49.0
2021-03-17,Bengaluru City (IMD 43295),0.0,27.6,18.0,51.0
2021-03-18,Bengaluru City (IMD 43295),0.0,28.3,17.2,54.0
2021-03-19,Bengaluru City (IMD 43295),0.0,29.7,19.0,50.0
2021-03-20,Bengaluru City (IMD 43295),0.0,27.8,17.0,59.0
2021-03-21,Bengaluru City (IMD 43295),18.8,30.4,21.2,57.0
2021-03-22,Bengaluru City (IMD 43295),0.0,30.5,20.2,54.0
2021-03-23,Bengaluru City (IMD 43295),0.0,28.7,18.1,49.0
2021-03-24,Bengaluru City (IMD 43295),0.0,29.5,18.2,52.0
2021-03-25,Bengaluru City (IMD 43295),0.0,30.6,20.3,
2021-03-26,Bengaluru City (IMD 43295),0.0,31.1,20.6,55.0
2021-03-27,Bengaluru City (IMD 43295),0.0,28.7,17.7,49.0
2021-03-28,Bengaluru City (IMD 43295),0.0,29.7,20.3,56.0
2021-03-29,Bengaluru City (IMD 43295),0.0,30.0,18.6,
2021-03-30,Bengaluru City (IMD 43295),0.0,30.7,19.2,55.0
2021-03-31,Bengaluru City (IMD 43295),0.0,29.1,19.5,48.0
2021-04-01,Bengaluru City (IMD 43295),0.0,29.4,18.5,56.0
2021-04-02,Bengaluru City (IMD 43295),0.0,28.7,18.6,51.0
2021-04-03,Bengaluru City (IMD 43295),0.0,30.1,18.5,50.0
2021-04-04,Bengaluru City (IMD 43295),0.0,27.6,17.6,58.0
2021-04-05,Bengaluru City (IMD 43295),0.0,30.7,21.2,52.0
2021-04-06,Bengaluru City (IMD 43295),0.0,30.6,21.4,64.0
2021-04-07,Bengaluru City (IMD 43295),0.0,31.5,21.9,47.0
2021-04-08,Bengaluru City (IMD 43295),0.0,28.8,18.6,54.0
2021-04-09,Bengaluru City (IMD 43295),0.0,31.7,21.9,53.0
2021-04-10,Bengaluru City (IMD 43295),0.0,29.4,18.3,60.0
2021-04-11,Bengaluru City (IMD 43295),0.0,30.7,21.5,51.0
2021-04-12,Bengaluru City (IMD 43295),0.0,29.2,18.8,53.0
2021-04-13,Bengaluru City (IMD 43295),0.0,31.2,22.5,58.0
2021-04-14,Bengaluru City (IMD 43295),0.0,32.2,21.8,47.0
2021-04-15,Bengaluru City (IMD 43295),0.0,29.7,20.7,54.0
2021-04-16,Bengaluru City (IMD 43295),0.0,29.1,18.5,58.0
2021-04-17,Bengaluru City (IMD 43295),0.0,31.1,21.7,58.0
2021-04-18,Bengaluru City (IMD 43295),0.0,33.4,23.7,63.0
2021-04-19,Bengaluru City (IMD 43295),0.0,31.1,21.1,50.0
2021-04-20,Bengaluru City (IMD 43295),0.0,32.7,22.0,51.0
2021-04-21,Bengaluru City (IMD 43295),0.0,31.5,22.7,59.0
2021-04-22,Bengaluru City (IMD 43295),0.0,32.8,22.6,52.0
2021-04-23,Bengaluru City (IMD 43295),0.0,30.1,19.6,53.0
2021-04-24,Bengaluru City (IMD 43295),0.0,30.2,21.3,51.0
2021-04-25,Bengaluru City (IMD 43295),0.0,31.4,22.4,
2021-04-26,Bengaluru City (IMD 43295),0.0,30.2,21.1,52.0
2021-04-27,Bengaluru City (IMD 43295),9.0,30.3,21.4,64.0
2021-04-28,Bengaluru City (IMD 43295),0.0,32.1,22.7,56.0
2021-04-29,Bengaluru City (IMD 43295),0.0,32.0,23.1,55.0
2021-04-30,Bengaluru City (IMD 43295),0.0,33.6,24.7,52.0
2021-05-01,Bengaluru City (IMD 43295),0.0,30.1,20.9,48.0
2021-05-02,Bengaluru City (IMD 43295),0.0,31.2,21.6,57.0
2021-05-03,Bengaluru City (IMD 43295),0.0,30.3,20.1,61.0
2021-05-04,Bengaluru City (IMD 43295),0.0,30.0,21.8,51.0
2021-05-05,Bengaluru City (IMD 43295),30.7,30.5,21.7,70.0
2021-05-06,Bengaluru City (IMD 43295),0.0,31.4,23.7,55.0
2021-05-07,Bengaluru City (IMD 43295),9.9,31.9,21.9,66.0
2021-05-08,Bengaluru City (IMD 43295),0.0,31.7,22.7,60.0
2021-05-09,Bengaluru City (IMD 43295),19.1,30.9,21.1,66.0
2021-05-10,Bengaluru City (IMD 43295),20.3,30.2,21.7,70.0
2021-05-11,Bengaluru City (IMD 43295),4.0,32.6,23.4,66.0
2021-05-12,Bengaluru City (IMD 43295),0.0,32.2,21.5,58.0
2021-05-13,Bengaluru City (IMD 43295),0.0,33.2,24.5,58.0
2021-05-14,Bengaluru City (IMD 43295),0.0,32.4,24.6,60.0
2021-05-15,Bengaluru City (IMD 43295),0.0,32.1,21.6,71.0
2021-05-16,Bengaluru City (IMD 43295),0.0,33.8,24.8,65.0
2021-05-17,Bengaluru City (IMD 43295),0.0,30.6,22.8,58.0
2021-05-18,Bengaluru City (IMD 43295),0.0,32.0,22.6,64.0
2021-05-19,Bengaluru City (IMD 43295),0.0,31.4,23.7,64.0
2021-05-20,Bengaluru City (IMD 43295),0.0,31.7,22.7,58.0
2021-05-21,Bengaluru City (IMD 43295),0.0,31.1,23.6,65.0
2021-05-22,Bengaluru City (IMD 43295),0.0,32.8,24.9,56.0
2021-05-23,Bengaluru City (IMD 43295),0.0,32.4,24.2,66.0
2021-05-24,Bengaluru City (IMD 43295),0.0,31.3,23.5,63.0
2021-05-25,Bengaluru City (IMD 43295),0.0,32.4,24.2,64.0
2021-05-26,Bengaluru City (IMD 43295),10.6,31.7,23.6,82.0
2021-05-27,Bengaluru City (IMD 43295),0.0,30.5,23.0,68.0
2021-05-28,Bengaluru City (IMD 43295),14.5,32.2,24.4,
2021-05-29,Bengaluru City (IMD 43295),0.0,30.6,23.0,68.0
2021-05-30,Bengaluru City (IMD 43295),0.0,33.1,25.6,62.0
2021-05-31,Bengaluru City (IMD 43295),0.0,33.0,25.4,67.0
2021-06-01,Bengaluru City (IMD 43295),9.6,32.3,24.9,76.0
2021-06-02,Bengaluru City (IMD 43295),15.1,33.6,26.0,
2021-06-03,Bengaluru City (IMD 43295),21.6,31.4,23.2,82.0
2021-06-04,Bengaluru City (IMD 43295),8.5,31.8,24.6,70.0
2021-06-05,Bengaluru City (IMD 43295),19.8,33.1,25.5,76.0
2021-06-06,Bengaluru City (IMD 43295),24.1,31.6,22.7,
2021-06-07,Bengaluru City (IMD 43295),21.9,32.3,23.5,76.0
2021-06-08,Bengaluru City (IMD 43295),3.6,32.4,24.9,79.0
2021-06-09,Bengaluru City (IMD 43295),0.0,31.7,23.0,69.0
2021-06-10,Bengaluru City (IMD 43295),0.0,32.4,23.3,69.0
2021-06-11,Bengaluru City (IMD 43295),0.2,33.0,25.9,82.0
2021-06-12,Bengaluru City (IMD 43295),0.0,32.5,24.4,71.0
2021-06-13,Bengaluru City (IMD 43295),0.0,33.0,24.4,75.0
2021-06-14,Bengaluru City (IMD 43295),0.0,31.1,23.9,67.0
2021-06-15,Bengaluru City (IMD 43295),0.0,29.8,21.3,76.0
2021-06-16,Bengaluru City (IMD 43295),0.0,32.1,22.8,82.0
2021-06-17,Bengaluru City (IMD 43295),6.0,30.6,23.0,75.0
2021-06-18,Bengaluru City (IMD 43295),31.2,32.1,24.4,83.0
2021-06-19,Bengaluru City (IMD 43295),0.0,31.3,23.4,78.0
2021-06-20,Bengaluru City (IMD 43295),25.6,32.6,26.0,83.0
2021-06-21,Bengaluru City (IMD 43295),0.0,30.3,21.7,77.0
2021-06-22,Bengaluru City (IMD 43295),0.0,31.2,23.7,77.0
2021-06-23,Bengaluru City (IMD 43295),19.6,32.7,26.8,88.0
2021-06-24,Bengaluru City (IMD 43295),0.0,30.1,22.1,72.0
2021-06-25,Bengaluru City (IMD 43295),12.9,30.8,22.8,89.0
2021-06-26,Bengaluru City (IMD 43295),0.0,32.1,24.9,75.0
2021-06-27,Bengaluru City (IMD 43295),0.0,30.2,22.9,85.0
2021-06-28,Bengaluru City (IMD 43295),0.0,33.2,25.2,74.0
2021-06-29,Bengaluru City (IMD 43295),2.6,30.8,23.8,86.0
2021-06-30,Bengaluru City (IMD 43295),13.0,29.6,22.3,86.0
2021-07-01,Bengaluru City (IMD 43295),3.7,30.1,22.2,89.0
2021-07-02,Bengaluru City (IMD 43295),0.0,32.8,26.5,84.0
2021-07-03,Bengaluru City (IMD 43295),0.0,30.1,24.2,83.0
2021-07-04,Bengaluru City (IMD 43295),0.0,30.5,23.6,82.0
2021-07-05,Bengaluru City (IMD 43295),0.0,31.5,25.0,
2021-07-06,Bengaluru City (IMD 43295),18.6,31.3,22.8,94.0
2021-07-07,Bengaluru City (IMD 43295),15.7,32.6,25.4,90.0
2021-07-08,Bengaluru City (IMD 43295),0.0,31.7,24.6,85.0
2021-07-09,Bengaluru City (IMD 43295),6.7,32.6,25.4,88.0
2021-07-10,Bengaluru City (IMD 43295),0.0,30.1,23.9,84.0
2021-07-11,Bengaluru City (IMD 43295),14.6,30.9,22.6,82.0
2021-07-12,Bengaluru City (IMD 43295),6.7,29.5,22.2,93.0
2021-07-13,Bengaluru City (IMD 43295),20.2,29.0,20.8,88.0
2021-07-14,Bengaluru City (IMD 43295),9.9,30.8,22.6,93.0
2021-07-15,Bengaluru City (IMD 43295),0.0,30.9,22.6,79.0
2021-07-16,Bengaluru City (IMD 43295),0.0,31.4,24.1,80.0
2021-07-17,Bengaluru City (IMD 43295),9.8,28.9,21.6,90.0
2021-07-18,Bengaluru City (IMD 43295),9.2,28.1,21.4,99.0
2021-07-19,Bengaluru City (IMD 43295),0.0,29.5,21.9,80.0
2021-07-20,Bengaluru City (IMD 43295),12.9,30.5,21.8,96.0
2021-07-21,Bengaluru City (IMD 43295),29.6,30.2,22.1,79.0
2021-07-22,Bengaluru City (IMD 43295),5.5,30.7,23.9,91.0
2021-07-23,Bengaluru City (IMD 43295),0.0,32.4,23.3,81.0
2021-07-24,Bengaluru City (IMD 43295),0.0,28.9,22.1,76.0
2021-07-25,Bengaluru City (IMD 43295),0.0,31.2,24.0,85.0
2021-07-26,Bengaluru City (IMD 43295),7.4,29.7,22.2,86.0
2021-07-27,Bengaluru City (IMD 43295),12.6,30.0,23.3,88.0
2021-07-28,Bengaluru City (IMD 43295),0.0,30.8,24.0,81.0
2021-07-29,Bengaluru City (IMD 43295),14.0,29.5,23.9,93.0
2021-07-30,Bengaluru City (IMD 43295),38.9,30.6,24.1,86.0
2021-07-31,Bengaluru City (IMD 43295),0.0,29.7,21.9,80.0
2021-08-01,Bengaluru City (IMD 43295),0.0,31.4,24.3,80.0
2021-08-02,Bengaluru City (IMD 43295),1.8,28.0,20.2,81.0
2021-08-03,Bengaluru City (IMD 43295),0.0,29.2,22.1,78.0
2021-08-04,Bengaluru City (IMD 43295),2.1,29.4,22.5,95.0
2021-08-05,Bengaluru City (IMD 43295),1.8,30.8,23.5,79.0
2021-08-06,Bengaluru City (IMD 43295),0.0,30.0,23.6,77.0
2021-08-07,Bengaluru City (IMD 43295),0.0,30.5,24.1,74.0
2021-08-08,Bengaluru City (IMD 43295),16.5,28.9,21.3,79.0
2021-08-09,Bengaluru City (IMD 43295),20.4,32.0,25.8,85.0
2021-08-10,Bengaluru City (IMD 43295),0.0,29.7,22.1,69.0
2021-08-11,Bengaluru City (IMD 43295),33.7,30.1,21.4,85.0
2021-08-12,Bengaluru City (IMD 43295),39.3,29.9,23.3,88.0
2021-08-13,Bengaluru City (IMD 43295),7.0,28.7,21.8,86.0
2021-08-14,Bengaluru City (IMD 43295),0.0,26.2,17.5,67.0
2021-08-15,Bengaluru City (IMD 43295),0.0,30.7,24.6,66.0
2021-08-16,Bengaluru City (IMD 43295),0.0,29.8,23.9,66.0
2021-08-17,Bengaluru City (IMD 43295),0.0,29.4,21.9,75.0
2021-08-18,Bengaluru City (IMD 43295),0.0,28.0,21.3,72.0
2021-08-19,Bengaluru City (IMD 43295),21.6,29.9,24.1,80.0
2021-08-20,Bengaluru City (IMD 43295),0.0,28.9,21.8,73.0
2021-08-21,Bengaluru City (IMD 43295),0.0,29.5,22.8,74.0
2021-08-22,Bengaluru City (IMD 43295),0.0,28.7,22.6,70.0
2021-08-23,Bengaluru City (IMD 43295),0.0,31.8,25.4,73.0
2021-08-24,Bengaluru City (IMD 43295),0.0,29.3,22.2,70.0
2021-08-25,Bengaluru City (IMD 43295),0.0,30.9,23.9,69.0
2021-08-26,Bengaluru City (IMD 43295),10.5,28.9,19.9,76.0
2021-08-27,Bengaluru City (IMD 43295),0.0,31.3,23.9,70.0
2021-08-28,Bengaluru City (IMD 43295),0.0,29.8,21.5,67.0
2021-08-29,Bengaluru City (IMD 43295),0.0,30.6,23.9,72.0
2021-08-30,Bengaluru City (IMD 43295),0.0,27.2,18.8,66.0
2021-08-31,Bengaluru City (IMD 43295),0.0,30.1,22.7,68.0
2021-09-01,Bengaluru City (IMD 43295),0.0,28.7,21.1,69.0
2021-09-02,Bengaluru City (IMD 43295),0.0,27.4,20.0,69.0
2021-09-03,Bengaluru City (IMD 43295),0.0,28.2,20.1,60.0
2021-09-04,Bengaluru City (IMD 43295),0.0,30.5,23.1,69.0
2021-09-05,Bengaluru City (IMD 43295),0.0,28.6,21.2,61.0
2021-09-06,Bengaluru City (IMD 43295),10.2,27.3,20.3,80.0
2021-09-07,Bengaluru City (IMD 43295),0.0,28.5,20.8,66.0
2021-09-08,Bengaluru City (IMD 43295),5.5,28.9,22.2,71.0
2021-09-09,Bengaluru City (IMD 43295),0.0,29.1,20.9,68.0
2021-09-10,Bengaluru City (IMD 43295),0.0,29.7,23.4,63.0
2021-09-11,Bengaluru City (IMD 43295),0.0,29.6,21.1,69.0
2021-09-12,Bengaluru City (IMD 43295),5.6,27.8,21.1,68.0
2021-09-13,Bengaluru City (IMD 43295),6.9,28.9,21.0,79.0
2021-09-14,Bengaluru City (IMD 43295),0.0,29.0,22.0,63.0
2021-09-15,Bengaluru City (IMD 43295),0.0,27.7,19.0,71.0
2021-09-16,Bengaluru City (IMD 43295),0.0,28.8,20.6,69.0
2021-09-17,Bengaluru City (IMD 43295),0.0,27.7,19.4,62.0
2021-09-18,Bengaluru City (IMD 43295),0.0,27.5,19.4,63.0
2021-09-19,Bengaluru City (IMD 43295),0.0,27.1,19.7,65.0
2021-09-20,Bengaluru City (IMD 43295),0.0,26.3,19.7,62.0
2021-09-21,Bengaluru City (IMD 43295),33.4,26.8,18.1,72.0
2021-09-22,Bengaluru City (IMD 43295),0.0,27.3,19.0,57.0
2021-09-23,Bengaluru City (IMD 43295),0.0,27.4,19.8,72.0
2021-09-24,Bengaluru City (IMD 43295),0.0,26.7,19.5,66.0
2021-09-25,Bengaluru City (IMD 43295),0.0,29.4,21.3,64.0
2021-09-26,Bengaluru City (IMD 43295),0.0,27.2,20.3,68.0
2021-09-27,Bengaluru City (IMD 43295),11.4,27.1,18.2,74.0
2021-09-28,Bengaluru City (IMD 43295),0.0,28.0,20.9,67.0
2021-09-29,Bengaluru City (IMD 43295),6.2,28.1,20.2,66.0
2021-09-30,Bengaluru City (IMD 43295),6.2,26.7,18.5,78.0
2021-10-01,Bengaluru City (IMD 43295),0.0,26.0,18.8,72.0
2021-10-02,Bengaluru City (IMD 43295),0.0,25.3,16.8,82.0
2021-10-03,Bengaluru City (IMD 43295),0.0,25.9,18.7,77.0
2021-10-04,Bengaluru City (IMD 43295),12.4,25.7,17.4,82.0
2021-10-05,Bengaluru City (IMD 43295),0.0,25.4,18.7,70.0
2021-10-06,Bengaluru City (IMD 43295),38.6,24.5,15.8,81.0
2021-10-07,Bengaluru City (IMD 43295),0.0,28.2,20.8,76.0
2021-10-08,Bengaluru City (IMD 43295),0.0,26.2,17.7,72.0
2021-10-09,Bengaluru City (IMD 43295),2.9,24.8,15.7,
2021-10-10,Bengaluru City (IMD 43295),0.0,26.8,17.0,66.0
2021-10-11,Bengaluru City (IMD 43295),0.0,24.1,14.9,74.0
2021-10-12,Bengaluru City (IMD 43295),11.4,26.9,18.9,86.0
2021-10-13,Bengaluru City (IMD 43295),0.0,24.7,14.9,77.0
2021-10-14,Bengaluru City (IMD 43295),0.0,24.3,16.4,76.0
2021-10-15,Bengaluru City (IMD 43295),20.7,24.1,16.3,80.0
2021-10-16,Bengaluru City (IMD 43295),45.8,24.8,15.7,77.0
2021-10-17,Bengaluru City (IMD 43295),0.0,25.0,17.6,76.0
2021-10-18,Bengaluru City (IMD 43295),16.0,24.0,16.1,82.0
2021-10-19,Bengaluru City (IMD 43295),20.1,23.6,15.0,92.0
2021-10-20,Bengaluru City (IMD 43295),0.0,23.8,14.5,77.0
2021-10-21,Bengaluru City (IMD 43295),0.0,24.2,15.2,66.0
2021-10-22,Bengaluru City (IMD 43295),0.0,23.3,14.5,73.0
2021-10-23,Bengaluru City (IMD 43295),0.0,26.4,18.7,79.0
2021-10-24,Bengaluru City (IMD 43295),13.3,23.9,15.9,78.0
2021-10-25,Bengaluru City (IMD 43295),0.0,25.7,16.7,77.0
2021-10-26,Bengaluru City (IMD 43295),0.0,24.7,15.1,77.0
2021-10-27,Bengaluru City (IMD 43295),19.0,21.6,12.5,83.0
2021-10-28,Bengaluru City (IMD 43295),0.0,24.8,14.9,77.0
2021-10-29,Bengaluru City (IMD 43295),0.0,23.3,14.3,75.0
2021-10-30,Bengaluru City (IMD 43295),0.0,23.5,14.3,69.0
2021-10-31,Bengaluru City (IMD 43295),13.9,24.6,16.9,79.0
2021-11-01,Bengaluru City (IMD 43295),0.4,22.7,12.2,84.0
2021-11-02,Bengaluru City (IMD 43295),14.2,25.4,17.3,80.0
2021-11-03,Bengaluru City (IMD 43295),0.0,24.1,15.0,76.0
2021-11-04,Bengaluru City (IMD 43295),4.2,26.2,17.6,88.0
2021-11-05,Bengaluru City (IMD 43295),38.3,24.3,15.0,77.0
2021-11-06,Bengaluru City (IMD 43295),4.1,22.5,14.7,81.0
2021-11-07,Bengaluru City (IMD 43295),0.0,22.6,11.8,66.0
2021-11-08,Bengaluru City (IMD 43295),0.0,25.5,16.9,71.0
2021-11-09,Bengaluru City (IMD 43295),0.0,26.2,15.6,75.0
2021-11-10,Bengaluru City (IMD 43295),0.0,23.6,14.1,71.0
2021-11-11,Bengaluru City (IMD 43295),19.4,25.5,15.8,82.0
2021-11-12,Bengaluru City (IMD 43295),0.0,23.5,15.2,66.0
2021-11-13,Bengaluru City (IMD 43295),0.0,24.1,15.1,59.0
2021-11-14,Bengaluru City (IMD 43295),0.0,23.4,12.9,71.0
2021-11-15,Bengaluru City (IMD 43295),6.8,23.6,14.2,71.0
2021-11-16,Bengaluru City (IMD 43295),0.0,24.8,14.1,73.0
2021-11-17,Bengaluru City (IMD 43295),0.0,23.3,13.5,58.0
2021-11-18,Bengaluru City (IMD 43295),0.0,24.9,15.4,64.0
2021-11-19,Bengaluru City (IMD 43295),0.0,23.8,14.7,71.0
2021-11-20,Bengaluru City (IMD 43295),0.0,23.1,12.5,55.0
2021-11-21,Bengaluru City (IMD 43295),0.0,24.3,15.1,62.0
2021-11-22,Bengaluru City (IMD 43295),0.0,25.1,15.4,62.0
2021-11-23,Bengaluru City (IMD 43295),8.2,23.4,13.4,70.0
2021-11-24,Bengaluru City (IMD 43295),0.0,24.0,13.1,62.0
2021-11-25,Bengaluru City (IMD 43295),0.0,23.0,13.5,67.0
2021-11-26,Bengaluru City (IMD 43295),0.0,26.6,16.4,54.0
2021-11-27,Bengaluru City (IMD 43295),0.0,21.1,10.9,57.0
2021-11-28,Bengaluru City (IMD 43295),19.4,22.9,12.3,73.0
2021-11-29,Bengaluru City (IMD 43295),0.0,22.1,11.5,58.0
2021-11-30,Bengaluru City (IMD 43295),0.0,22.8,13.3,62.0
2021-12-01,Bengaluru City (IMD 43295),0.0,24.0,13.7,56.0
2021-12-02,Bengaluru City (IMD 43295),0.0,24.2,13.1,58.0
2021-12-03,Bengaluru City (IMD 43295),0.0,24.3,14.2,59.0
2021-12-04,Bengaluru City (IMD 43295),0.0,26.0,16.7,55.0
2021-12-05,Bengaluru City (IMD 43295),0.0,23.1,11.9,60.0
2021-12-06,Bengaluru City (IMD 43295),0.0,25.5,14.9,59.0
2021-12-07,Bengaluru City (IMD 43295),0.0,26.1,15.5,52.0
2021-12-08,Bengaluru City (IMD 43295),0.0,23.5,13.9,50.0
2021-12-09,Bengaluru City (IMD 43295),0.0,23.7,13.8,47.0
2021-12-10,Bengaluru City (IMD 43295),0.0,24.6,12.9,51.0
2021-12-11,Bengaluru City (IMD 43295),0.0,25.3,14.0,51.0
2021-12-12,Bengaluru City (IMD 43295),0.0,24.1,13.5,57.0
2021-12-13,Bengaluru City (IMD 43295),0.0,22.9,12.3,56.0
2021-12-14,Bengaluru City (IMD 43295),0.0,24.0,12.6,56.0
2021-12-15,Bengaluru City (IMD 43295),0.0,23.7,13.6,63.0
2021-12-16,Bengaluru City (IMD 43295),0.0,24.9,14.6,50.0
2021-12-17,Bengaluru City (IMD 43295),0.0,24.3,14.6,51.0
2021-12-18,Bengaluru City (IMD 43295),0.0,25.3,15.3,63.0
2021-12-19,Bengaluru City (IMD 43295),12.0,26.7,15.8,61.0
2021-12-20,Bengaluru City (IMD 43295),0.0,24.0,13.7,53.0
2021-12-21,Bengaluru City (IMD 43295),0.0,23.4,14.0,53.0
2021-12-22,Bengaluru City (IMD 43295),0.0,24.3,14.9,49.0
2021-12-23,Bengaluru City (IMD 43295),0.0,22.7,12.3,55.0
2021-12-24,Bengaluru City (IMD 43295),0.0,22.6,13.1,50.0
2021-12-25,Bengaluru City (IMD 43295),0.0,25.0,15.2,48.0
2021-12-26,Bengaluru City (IMD 43295),0.0,24.7,14.3,51.0
2021-12-27,Bengaluru City (IMD 43295),0.0,24.5,15.2,49.0
2021-12-28,Bengaluru City (IMD 43295),0.0,23.6,11.7,50.0
2021-12-29,Bengaluru City (IMD 43295),0.0,24.7,13.6,56.0
2021-12-30,Bengaluru City (IMD 43295),0.0,25.9,15.4,46.0
2021-12-31,Bengaluru City (IMD 43295),0.0,21.7,11.7,54.0
2022-01-01,Bengaluru City (IMD 43295),0.0,23.2,13.1,57.0
2022-01-02,Bengaluru City (IMD 43295),8.7,23.7,14.0,63.0
2022-01-03,Bengaluru City (IMD 43295),0.0,23.6,12.5,55.0
2022-01-04,Bengaluru City (IMD 43295),0.0,25.6,13.7,54.0
2022-01-05,Bengaluru City (IMD 43295),0.0,25.3,14.1,55.0
2022-01-06,Bengaluru City (IMD 43295),0.0,24.6,14.0,51.0
2022-01-07,Bengaluru City (IMD 43295),0.0,26.4,16.3,47.0
2022-01-08,Bengaluru City (IMD 43295),0.0,24.3,13.2,48.0
2022-01-09,Bengaluru City (IMD 43295),0.0,24.4,14.4,56.0
